,node_ID,highway,street_count,x,y,geometry
2461,5641504607,,1,34.9448624,-19.7865902,POINT (34.9448624 -19.7865902)
2462,5641504613,,3,34.9445137,-19.7872489,POINT (34.9445137 -19.7872489)
2463,5641506636,,1,34.9400546,-19.7867568,POINT (34.9400546 -19.7867568)
2464,5641506639,,3,34.940072,-19.7863807,POINT (34.940072 -19.7863807)
2465,5641506641,,3,34.9400975,-19.7861851,POINT (34.9400975 -19.7861851)
2466,5641506643,,3,34.9400224,-19.7859365,POINT (34.9400224 -19.7859365)
2467,5641506646,,3,34.9516296,-19.7870357,POINT (34.9516296 -19.7870357)
2468,5641506678,,1,34.9482474,-19.7836512,POINT (34.9482474 -19.7836512)
2469,5641506692,,1,34.9463028,-19.7841976,POINT (34.9463028 -19.7841976)
2470,5641506705,,3,34.9471477,-19.7851352,POINT (34.9471477 -19.7851352)
2471,5641506709,,3,34.9467963,-19.7855024,POINT (34.9467963 -19.7855024)
2472,5641506823,,3,34.9435253,-19.7859719,POINT (34.9435253 -19.7859719)
2473,5641506828,,3,34.9433912,-19.786069,POINT (34.9433912 -19.786069)
2474,5641531207,,3,34.8868689,-19.8373915,POINT (34.8868689 -19.8373915)
2475,5641531208,,3,34.8858306,-19.8389837,POINT (34.8858306 -19.8389837)
2476,5641533022,,3,34.8833877,-19.8340998,POINT (34.8833877 -19.8340998)
2477,5641533024,,3,34.880476,-19.832829,POINT (34.880476 -19.832829)
2478,5641533025,,4,34.881387,-19.8337024,POINT (34.881387 -19.8337024)
2479,5641533026,,1,34.8810554,-19.8350774,POINT (34.8810554 -19.8350774)
2480,5641533027,,1,34.8809481,-19.8355769,POINT (34.8809481 -19.8355769)
2481,5641533028,,3,34.8824633,-19.8364203,POINT (34.8824633 -19.8364203)
2482,5641533029,,4,34.8815492,-19.8358976,POINT (34.8815492 -19.8358976)
2483,5641533030,,3,34.8816639,-19.8392435,POINT (34.8816639 -19.8392435)
2484,5641533031,,1,34.8821537,-19.8395671,POINT (34.8821537 -19.8395671)
2485,5641567966,,1,34.917461,-19.8121295,POINT (34.917461 -19.8121295)
2486,5641567976,,3,34.9176393,-19.8127617,POINT (34.9176393 -19.8127617)
2487,5641567977,,1,34.9174865,-19.8130292,POINT (34.9174865 -19.8130292)
2488,5641567980,,4,34.9179183,-19.8120324,POINT (34.9179183 -19.8120324)
2489,5641567988,,3,34.9193324,-19.8114496,POINT (34.9193324 -19.8114496)
2490,5641567989,,1,34.9193486,-19.8128834,POINT (34.9193486 -19.8128834)
2491,5641567997,,4,34.9201723,-19.8122618,POINT (34.9201723 -19.8122618)
2492,5641567998,,3,34.9183189,-19.8110808,POINT (34.9183189 -19.8110808)
2493,5641568019,,3,34.9197059,-19.8099979,POINT (34.9197059 -19.8099979)
2494,5641568324,,1,34.9180477,-19.8104445,POINT (34.9180477 -19.8104445)
2495,5641568328,,3,34.917923,-19.8106458,POINT (34.917923 -19.8106458)
2496,5641568346,,3,34.9174234,-19.8107927,POINT (34.9174234 -19.8107927)
2497,5641568347,,1,34.9183193,-19.8103682,POINT (34.9183193 -19.8103682)
2498,5641568357,,4,34.9181274,-19.8110209,POINT (34.9181274 -19.8110209)
2499,5641568369,,3,34.9168977,-19.810584,POINT (34.9168977 -19.810584)
2500,5641572520,,1,34.8824018,-19.8324369,POINT (34.8824018 -19.8324369)
2501,5641572621,,3,34.8857222,-19.8327333,POINT (34.8857222 -19.8327333)
2502,5641572628,,3,34.8841502,-19.8348857,POINT (34.8841502 -19.8348857)
2503,5641572630,,3,34.8808351,-19.8306689,POINT (34.8808351 -19.8306689)
2504,5641572637,,3,34.8802668,-19.8303869,POINT (34.8802668 -19.8303869)
2505,5641572641,,4,34.8819499,-19.8318214,POINT (34.8819499 -19.8318214)
2506,5641572645,,1,34.8812592,-19.8314037,POINT (34.8812592 -19.8314037)
2507,5641572646,,4,34.8817291,-19.8321318,POINT (34.8817291 -19.8321318)
2508,5641572647,,1,34.8812686,-19.8318983,POINT (34.8812686 -19.8318983)
2509,5641572648,,3,34.8815288,-19.8324951,POINT (34.8815288 -19.8324951)
2510,5641572651,,4,34.8799979,-19.8316184,POINT (34.8799979 -19.8316184)
2511,5641572653,,1,34.8900402,-19.8379552,POINT (34.8900402 -19.8379552)
2512,5641572657,,3,34.8899086,-19.8370905,POINT (34.8899086 -19.8370905)
2513,5641572658,,3,34.8881609,-19.8348427,POINT (34.8881609 -19.8348427)
2514,5641572659,,4,34.8893124,-19.8363493,POINT (34.8893124 -19.8363493)
2515,5641572660,,3,34.8891016,-19.8367361,POINT (34.8891016 -19.8367361)
2516,5641572663,,4,34.8907221,-19.8369308,POINT (34.8907221 -19.8369308)
2517,5641572667,,3,34.8876687,-19.8356071,POINT (34.8876687 -19.8356071)
2518,5641572672,,3,34.8904688,-19.8373364,POINT (34.8904688 -19.8373364)
2519,5641572673,,3,34.8876545,-19.8366223,POINT (34.8876545 -19.8366223)
2520,5641572675,,3,34.887168,-19.8375553,POINT (34.887168 -19.8375553)
2521,5641572676,,1,34.8890091,-19.8372171,POINT (34.8890091 -19.8372171)
2522,5641652940,,3,34.8863375,-19.834586,POINT (34.8863375 -19.834586)
2523,5641652944,,3,34.884905,-19.8339451,POINT (34.884905 -19.8339451)
2524,5641652947,,3,34.8856205,-19.835447,POINT (34.8856205 -19.835447)
2525,5641652948,,4,34.8846683,-19.8343078,POINT (34.8846683 -19.8343078)
2526,5641652954,,3,34.8831207,-19.8335597,POINT (34.8831207 -19.8335597)
2527,5641652956,,3,34.8828913,-19.8338154,POINT (34.8828913 -19.8338154)
2528,5641652957,,3,34.885159,-19.8335851,POINT (34.885159 -19.8335851)
2529,5641681342,,1,34.9154218,-19.8253701,POINT (34.9154218 -19.8253701)
2530,5641681346,,3,34.9146876,-19.8256136,POINT (34.9146876 -19.8256136)
2531,5641681349,,3,34.9142832,-19.8254818,POINT (34.9142832 -19.8254818)
2532,5641681352,,3,34.9148723,-19.8249074,POINT (34.9148723 -19.8249074)
2533,5641681358,,3,34.9150497,-19.8241849,POINT (34.9150497 -19.8241849)
2534,5641681359,,3,34.916207,-19.824523,POINT (34.916207 -19.824523)
2535,5641681360,,1,34.9158718,-19.8248939,POINT (34.9158718 -19.8248939)
2536,5641681362,,3,34.9158181,-19.8244094,POINT (34.9158181 -19.8244094)
2537,5641681364,,1,34.914762,-19.8244788,POINT (34.914762 -19.8244788)
2538,5641681365,,3,34.9154587,-19.8243098,POINT (34.9154587 -19.8243098)
2539,5641681366,,4,34.9153073,-19.8250363,POINT (34.9153073 -19.8250363)
2540,5641681367,,3,34.9152938,-19.8249854,POINT (34.9152938 -19.8249854)
2541,5641681370,,3,34.9149558,-19.8247715,POINT (34.9149558 -19.8247715)
2542,5641681373,,3,34.9145743,-19.824819,POINT (34.9145743 -19.824819)
2543,5641683207,,3,34.89025,-19.8312095,POINT (34.89025 -19.8312095)
2544,5641683216,,3,34.8876248,-19.8297971,POINT (34.8876248 -19.8297971)
2545,5641683217,,3,34.8873224,-19.8321273,POINT (34.8873224 -19.8321273)
2546,5641683220,,3,34.8834063,-19.8311598,POINT (34.8834063 -19.8311598)
2547,5641683433,,3,34.882913,-19.8302864,POINT (34.882913 -19.8302864)
2548,5641683434,,3,34.88777,-19.8313644,POINT (34.88777 -19.8313644)
2549,5641683438,,3,34.8872,-19.8333359,POINT (34.8872 -19.8333359)
2550,5641683442,,3,34.8870917,-19.8328835,POINT (34.8870917 -19.8328835)
2551,5641683444,,3,34.8869723,-19.8326968,POINT (34.8869723 -19.8326968)
2552,5641683447,,3,34.8863755,-19.8322856,POINT (34.8863755 -19.8322856)
2553,5641683451,,3,34.8893463,-19.8328459,POINT (34.8893463 -19.8328459)
2554,5641683452,,3,34.8889075,-19.8326514,POINT (34.8889075 -19.8326514)
2555,5641683456,,3,34.8879891,-19.8322824,POINT (34.8879891 -19.8322824)
2556,5641683457,,3,34.8888496,-19.8336923,POINT (34.8888496 -19.8336923)
2557,5641683461,,3,34.8896021,-19.8324105,POINT (34.8896021 -19.8324105)
2558,5641683478,,3,34.8867511,-19.830195,POINT (34.8867511 -19.830195)
2559,5641683479,,3,34.8846934,-19.8313504,POINT (34.8846934 -19.8313504)
2560,5641683496,,4,34.8844331,-19.8317627,POINT (34.8844331 -19.8317627)
2561,5641683499,,3,34.8839092,-19.8314605,POINT (34.8839092 -19.8314605)
2562,5641683500,,3,34.8839646,-19.8285693,POINT (34.8839646 -19.8285693)
2563,5641683507,,3,34.8826709,-19.8306414,POINT (34.8826709 -19.8306414)
2564,5641683508,,3,34.8885888,-19.8341098,POINT (34.8885888 -19.8341098)
2565,5641683517,,3,34.8852919,-19.8322099,POINT (34.8852919 -19.8322099)
2566,5641683645,,4,34.8908209,-19.8339428,POINT (34.8908209 -19.8339428)
2567,5641683648,,3,34.8905285,-19.8343,POINT (34.8905285 -19.8343)
2568,5641683651,,3,34.8909661,-19.8335522,POINT (34.8909661 -19.8335522)
2569,5641683658,,3,34.8897335,-19.833038,POINT (34.8897335 -19.833038)
2570,5641683659,,3,34.8895142,-19.8334233,POINT (34.8895142 -19.8334233)
2571,5641683660,,3,34.8901979,-19.8322283,POINT (34.8901979 -19.8322283)
2572,5641683661,,1,34.8904525,-19.8323524,POINT (34.8904525 -19.8323524)
2573,5641683662,,3,34.8898179,-19.8320431,POINT (34.8898179 -19.8320431)
2574,5641683671,,4,34.8899536,-19.832635,POINT (34.8899536 -19.832635)
2575,5641683672,,3,34.8895675,-19.8324694,POINT (34.8895675 -19.8324694)
2576,5641683679,,4,34.8891019,-19.8332619,POINT (34.8891019 -19.8332619)
2577,5641721122,,3,34.9176849,-19.8264886,POINT (34.9176849 -19.8264886)
2578,5641721125,,3,34.9170734,-19.827074,POINT (34.9170734 -19.827074)
2579,5641721132,,3,34.9167556,-19.8276921,POINT (34.9167556 -19.8276921)
2580,5641721134,,3,34.9165343,-19.827923,POINT (34.9165343 -19.827923)
2581,5641721135,,3,34.9167053,-19.8280757,POINT (34.9167053 -19.8280757)
2582,5641721140,,3,34.9166174,-19.8266362,POINT (34.9166174 -19.8266362)
2583,5641721146,,3,34.9163251,-19.8273023,POINT (34.9163251 -19.8273023)
2584,5641721174,,3,34.9173027,-19.8281451,POINT (34.9173027 -19.8281451)
2585,5641721177,,3,34.917005,-19.8284743,POINT (34.917005 -19.8284743)
2586,5641721183,,3,34.9162889,-19.8281779,POINT (34.9162889 -19.8281779)
2587,5641721184,,3,34.9160019,-19.8278953,POINT (34.9160019 -19.8278953)
2588,5641721186,,3,34.9155217,-19.8273856,POINT (34.9155217 -19.8273856)
2589,5641721189,,3,34.9157377,-19.8265188,POINT (34.9157377 -19.8265188)
2590,5641721190,,3,34.915967,-19.825806,POINT (34.915967 -19.825806)
2591,5641721191,,3,34.91605,-19.8255311,POINT (34.91605 -19.8255311)
2592,5641721207,,3,34.9186988,-19.8258641,POINT (34.9186988 -19.8258641)
2593,5641721211,,3,34.9184601,-19.8255588,POINT (34.9184601 -19.8255588)
2594,5641721330,,3,34.9159792,-19.8254653,POINT (34.9159792 -19.8254653)
2595,5641770426,,3,34.9172088,-19.8260407,POINT (34.9172088 -19.8260407)
2596,5641770427,,3,34.9161149,-19.82586,POINT (34.9161149 -19.82586)
2597,5641770428,,3,34.9162905,-19.825924,POINT (34.9162905 -19.825924)
2598,5641770431,,3,34.9164881,-19.8259441,POINT (34.9164881 -19.8259441)
2599,5641770433,,3,34.9161199,-19.8264596,POINT (34.9161199 -19.8264596)
2600,5641770434,,3,34.91592,-19.8264823,POINT (34.91592 -19.8264823)
2601,5641770440,,1,34.9175683,-19.827337,POINT (34.9175683 -19.827337)
2602,5641770455,,3,34.9169721,-19.8279539,POINT (34.9169721 -19.8279539)
2603,5641770456,,3,34.9169346,-19.8279344,POINT (34.9169346 -19.8279344)
2604,5641821898,,3,34.9222219,-19.8099758,POINT (34.9222219 -19.8099758)
2605,5641821901,,3,34.9235,-19.8187623,POINT (34.9235 -19.8187623)
2606,5641821908,,3,34.9217686,-19.810201,POINT (34.9217686 -19.810201)
2607,5641854721,,1,34.9295711,-19.8168458,POINT (34.9295711 -19.8168458)
2608,5641854755,,3,34.9244133,-19.8205185,POINT (34.9244133 -19.8205185)
2609,5641854779,,3,34.9212008,-19.8103397,POINT (34.9212008 -19.8103397)
2610,5641854780,,3,34.9207722,-19.8112426,POINT (34.9207722 -19.8112426)
2611,5641854805,,3,34.9219315,-19.8103619,POINT (34.9219315 -19.8103619)
2612,5641854807,,3,34.9218692,-19.8102527,POINT (34.9218692 -19.8102527)
2613,5641894223,,3,34.9351957,-19.7875379,POINT (34.9351957 -19.7875379)
2614,5641894236,,3,34.9343884,-19.7874837,POINT (34.9343884 -19.7874837)
2615,5641894264,,3,34.933695,-19.7862886,POINT (34.933695 -19.7862886)
2616,5641894266,,3,34.9339046,-19.7859675,POINT (34.9339046 -19.7859675)
2617,5641894270,,3,34.9343086,-19.7853453,POINT (34.9343086 -19.7853453)
2618,5641894272,,3,34.9335784,-19.7874117,POINT (34.9335784 -19.7874117)
2619,5641894293,,3,34.930585,-19.7875745,POINT (34.930585 -19.7875745)
2620,5641898145,,4,34.8938742,-19.8373546,POINT (34.8938742 -19.8373546)
2621,5641898164,,3,34.8921052,-19.8375487,POINT (34.8921052 -19.8375487)
2622,5641898165,,4,34.8918697,-19.8379515,POINT (34.8918697 -19.8379515)
2623,5641898171,,4,34.893681,-19.8377556,POINT (34.893681 -19.8377556)
2624,5641898182,,3,34.8941608,-19.8367278,POINT (34.8941608 -19.8367278)
2625,5641898202,,3,34.899,-19.8338083,POINT (34.899 -19.8338083)
2626,5641927708,,3,34.8936959,-19.8390808,POINT (34.8936959 -19.8390808)
2627,5641927711,,4,34.8949514,-19.8355496,POINT (34.8949514 -19.8355496)
2628,5641927712,,3,34.8947904,-19.8359345,POINT (34.8947904 -19.8359345)
2629,5641927713,,3,34.897058,-19.8363902,POINT (34.897058 -19.8363902)
2630,5641927923,,4,34.8930877,-19.8348364,POINT (34.8930877 -19.8348364)
2631,5641927929,,3,34.890891,-19.8391521,POINT (34.890891 -19.8391521)
2632,5641927950,,3,34.8948828,-19.8387528,POINT (34.8948828 -19.8387528)
2633,5641927957,,3,34.8955755,-19.8381839,POINT (34.8955755 -19.8381839)
2634,5641927963,,3,34.8960757,-19.8376635,POINT (34.8960757 -19.8376635)
2635,5641927967,,3,34.8966571,-19.8369009,POINT (34.8966571 -19.8369009)
2636,5641927970,,3,34.8973364,-19.8360336,POINT (34.8973364 -19.8360336)
2637,5641927978,,3,34.8966927,-19.8368372,POINT (34.8966927 -19.8368372)
2638,5641927995,,3,34.891265,-19.8356299,POINT (34.891265 -19.8356299)
2639,5641927996,,3,34.8929263,-19.8362547,POINT (34.8929263 -19.8362547)
2640,5641927997,,3,34.8926856,-19.8368118,POINT (34.8926856 -19.8368118)
2641,5641935016,,1,34.9326879,-19.786329,POINT (34.9326879 -19.786329)
2642,5641935026,,3,34.9377597,-19.7842498,POINT (34.9377597 -19.7842498)
2643,5641935036,,1,34.9349865,-19.7821204,POINT (34.9349865 -19.7821204)
2644,5641935053,,3,34.9334268,-19.7850986,POINT (34.9334268 -19.7850986)
2645,5641935054,,1,34.9305689,-19.7856879,POINT (34.9305689 -19.7856879)
2646,5641935056,,3,34.9309428,-19.7859848,POINT (34.9309428 -19.7859848)
2647,5641935084,,3,34.9350442,-19.7840373,POINT (34.9350442 -19.7840373)
2648,5641935092,,3,34.9346794,-19.7850557,POINT (34.9346794 -19.7850557)
2649,5641935093,,1,34.9317411,-19.7828221,POINT (34.9317411 -19.7828221)
2650,5641935109,,3,34.931438,-19.7846468,POINT (34.931438 -19.7846468)
2651,5641935110,,3,34.9380349,-19.7867633,POINT (34.9380349 -19.7867633)
2652,5641935142,,3,34.9392885,-19.7856565,POINT (34.9392885 -19.7856565)
2653,5641935143,,3,34.9394343,-19.7857571,POINT (34.9394343 -19.7857571)
2654,5641935144,,3,34.9392439,-19.7858268,POINT (34.9392439 -19.7858268)
2655,5641935177,,3,34.9376882,-19.7871328,POINT (34.9376882 -19.7871328)
2656,5642027504,,4,34.8899413,-19.8318139,POINT (34.8899413 -19.8318139)
2657,5642027505,,1,34.8968066,-19.8340858,POINT (34.8968066 -19.8340858)
2658,5642027825,,3,34.8920269,-19.8317254,POINT (34.8920269 -19.8317254)
2659,5642027829,,3,34.8903866,-19.830942,POINT (34.8903866 -19.830942)
2660,5642027850,,3,34.8901628,-19.8313803,POINT (34.8901628 -19.8313803)
2661,5642075167,,3,34.8986813,-19.8336438,POINT (34.8986813 -19.8336438)
2662,5642075168,,3,34.8985702,-19.8338121,POINT (34.8985702 -19.8338121)
2663,5642075169,,3,34.8988316,-19.8340668,POINT (34.8988316 -19.8340668)
2664,5642075188,,3,34.8944288,-19.8314252,POINT (34.8944288 -19.8314252)
2665,5642075192,,3,34.8918057,-19.832143,POINT (34.8918057 -19.832143)
2666,5642075193,,1,34.8946582,-19.8319891,POINT (34.8946582 -19.8319891)
2667,5642075194,,3,34.8942089,-19.8317544,POINT (34.8942089 -19.8317544)
2668,5642075205,,3,34.8907841,-19.830112,POINT (34.8907841 -19.830112)
2669,5642075206,,3,34.8975153,-19.8357901,POINT (34.8975153 -19.8357901)
2670,5642075210,,3,34.897953,-19.8351948,POINT (34.897953 -19.8351948)
2671,5642075215,,3,34.8962872,-19.834464,POINT (34.8962872 -19.834464)
2672,5642075216,,3,34.8959807,-19.8349396,POINT (34.8959807 -19.8349396)
2673,5642076741,,3,34.8905953,-19.8305336,POINT (34.8905953 -19.8305336)
2674,5642150506,,1,34.8826674,-19.8316497,POINT (34.8826674 -19.8316497)
2675,5642150508,,1,34.883181,-19.8325139,POINT (34.883181 -19.8325139)
2676,5642150512,,1,34.8807456,-19.8338448,POINT (34.8807456 -19.8338448)
2677,5642194901,,4,34.892398,-19.8309277,POINT (34.892398 -19.8309277)
2678,5642194902,,3,34.893843,-19.8302849,POINT (34.893843 -19.8302849)
2679,5642194903,,3,34.8936379,-19.8307002,POINT (34.8936379 -19.8307002)
2680,5642194904,,3,34.8965746,-19.8301838,POINT (34.8965746 -19.8301838)
2681,5642194913,,3,34.8959181,-19.8306752,POINT (34.8959181 -19.8306752)
2682,5642194917,,3,34.9002195,-19.8322305,POINT (34.9002195 -19.8322305)
2683,5642194919,,3,34.8997704,-19.8328152,POINT (34.8997704 -19.8328152)
2684,5642205122,,3,34.8995179,-19.8331507,POINT (34.8995179 -19.8331507)
2685,5642205125,,3,34.8957084,-19.8310006,POINT (34.8957084 -19.8310006)
2686,5642205126,,3,34.8971082,-19.8321646,POINT (34.8971082 -19.8321646)
2687,5642205128,,4,34.8955353,-19.8312839,POINT (34.8955353 -19.8312839)
2688,5642205135,,3,34.8930435,-19.829818,POINT (34.8930435 -19.829818)
2689,5642205136,,3,34.8926277,-19.8295833,POINT (34.8926277 -19.8295833)
2690,5642205139,,3,34.8916568,-19.8289638,POINT (34.8916568 -19.8289638)
2691,5642205141,,3,34.8913377,-19.828848,POINT (34.8913377 -19.828848)
2692,5647421298,,1,34.8743552,-19.8489726,POINT (34.8743552 -19.8489726)
2693,5647421310,,1,34.8738094,-19.8500536,POINT (34.8738094 -19.8500536)
2694,5647421320,,3,34.8736439,-19.8506988,POINT (34.8736439 -19.8506988)
2695,5647423833,,3,34.8738341,-19.8507229,POINT (34.8738341 -19.8507229)
2696,5647423834,,3,34.873806,-19.8510394,POINT (34.873806 -19.8510394)
2697,5647423857,,3,34.9310075,-19.8023253,POINT (34.9310075 -19.8023253)
2698,5647423858,,1,34.9304576,-19.8018209,POINT (34.9304576 -19.8018209)
2699,5647423859,,3,34.9358871,-19.7984883,POINT (34.9358871 -19.7984883)
2700,5647423873,,3,34.9341027,-19.79959,POINT (34.9341027 -19.79959)
2701,5647426567,,1,34.9314044,-19.7997301,POINT (34.9314044 -19.7997301)
2702,5647426569,,3,34.9319261,-19.7997686,POINT (34.9319261 -19.7997686)
2703,5647426574,,3,34.9322607,-19.7994481,POINT (34.9322607 -19.7994481)
2704,5647426582,,3,34.9317122,-19.7993648,POINT (34.9317122 -19.7993648)
2705,5647426594,,3,34.9324914,-19.7991617,POINT (34.9324914 -19.7991617)
2706,5647426601,,3,34.9331667,-19.7993869,POINT (34.9331667 -19.7993869)
2707,5647426606,,3,34.9337286,-19.7998765,POINT (34.9337286 -19.7998765)
2708,5647448651,,3,34.9300841,-19.7995017,POINT (34.9300841 -19.7995017)
2709,5647471081,,1,34.9438418,-19.7922562,POINT (34.9438418 -19.7922562)
2710,5647471083,,3,34.9499151,-19.7940122,POINT (34.9499151 -19.7940122)
2711,5647471096,,3,34.9498352,-19.7950966,POINT (34.9498352 -19.7950966)
2712,5647471111,,3,34.9508277,-19.7934865,POINT (34.9508277 -19.7934865)
2713,5647471117,,3,34.9485947,-19.7941982,POINT (34.9485947 -19.7941982)
2714,5647471118,,3,34.9479805,-19.7942234,POINT (34.9479805 -19.7942234)
2715,5647471722,,3,34.9471484,-19.7917978,POINT (34.9471484 -19.7917978)
2716,5647471723,,3,34.9470927,-19.7918953,POINT (34.9470927 -19.7918953)
2717,5647471726,,3,34.945887,-19.7921369,POINT (34.945887 -19.7921369)
2718,5647471737,,3,34.9462129,-19.794308,POINT (34.9462129 -19.794308)
2719,5647499592,,3,34.9266347,-19.8043065,POINT (34.9266347 -19.8043065)
2720,5647499593,,3,34.926905,-19.8027944,POINT (34.926905 -19.8027944)
2721,5647499594,,1,34.9259609,-19.8023357,POINT (34.9259609 -19.8023357)
2722,5647499599,,3,34.9255827,-19.802684,POINT (34.9255827 -19.802684)
2723,5647499603,,3,34.9251301,-19.8026897,POINT (34.9251301 -19.8026897)
2724,5647499605,,1,34.9278975,-19.8041893,POINT (34.9278975 -19.8041893)
2725,5647499606,,1,34.9277754,-19.803884,POINT (34.9277754 -19.803884)
2726,5647499607,,3,34.9276145,-19.8041439,POINT (34.9276145 -19.8041439)
2727,5647499611,,1,34.924188,-19.8023723,POINT (34.924188 -19.8023723)
2728,5647499620,,3,34.9255961,-19.8032619,POINT (34.9255961 -19.8032619)
2729,5647500422,,3,34.9261191,-19.8040745,POINT (34.9261191 -19.8040745)
2730,5647500423,,3,34.9265157,-19.8031041,POINT (34.9265157 -19.8031041)
2731,5647500424,,3,34.9256216,-19.8027786,POINT (34.9256216 -19.8027786)
2732,5647500427,,3,34.9275622,-19.8014487,POINT (34.9275622 -19.8014487)
2733,5647500435,,3,34.9273071,-19.80287,POINT (34.9273071 -19.80287)
2734,5647500443,,3,34.9267817,-19.8030045,POINT (34.9267817 -19.8030045)
2735,5647500444,,3,34.9267065,-19.8031963,POINT (34.9267065 -19.8031963)
2736,5647500446,,3,34.9266475,-19.8040366,POINT (34.9266475 -19.8040366)
2737,5647500447,,3,34.9266046,-19.8049376,POINT (34.9266046 -19.8049376)
2738,5647500450,,4,34.9265088,-19.8051968,POINT (34.9265088 -19.8051968)
2739,5647500452,,3,34.9227945,-19.805489,POINT (34.9227945 -19.805489)
2740,5647500455,,3,34.9220301,-19.8057552,POINT (34.9220301 -19.8057552)
2741,5647541827,,3,34.928906,-19.8005992,POINT (34.928906 -19.8005992)
2742,5647541836,,1,34.9281496,-19.8009326,POINT (34.9281496 -19.8009326)
2743,5647541838,,3,34.9299754,-19.801907,POINT (34.9299754 -19.801907)
2744,5647541844,,1,34.9290327,-19.8023944,POINT (34.9290327 -19.8023944)
2745,5647541845,,1,34.9289811,-19.801532,POINT (34.9289811 -19.801532)
2746,5647541851,,3,34.9297763,-19.8011307,POINT (34.9297763 -19.8011307)
2747,5647541880,,3,34.9293242,-19.8042986,POINT (34.9293242 -19.8042986)
2748,5647541881,,3,34.9299165,-19.8027957,POINT (34.9299165 -19.8027957)
2749,5647541882,,1,34.9289033,-19.8038045,POINT (34.9289033 -19.8038045)
2750,5647608018,,3,34.9228737,-19.8065198,POINT (34.9228737 -19.8065198)
2751,5647608329,,1,34.9250422,-19.8064561,POINT (34.9250422 -19.8064561)
2752,5647608338,,3,34.9256136,-19.807311,POINT (34.9256136 -19.807311)
2753,5647608342,,1,34.9242376,-19.806376,POINT (34.9242376 -19.806376)
2754,5647608351,,3,34.9237018,-19.8069413,POINT (34.9237018 -19.8069413)
2755,5647608366,,4,34.9235708,-19.8087892,POINT (34.9235708 -19.8087892)
2756,5647608373,,3,34.9222159,-19.8061943,POINT (34.9222159 -19.8061943)
2757,5647608388,,3,34.9205871,-19.8072302,POINT (34.9205871 -19.8072302)
2758,5647608399,,3,34.9194404,-19.8093197,POINT (34.9194404 -19.8093197)
2759,5647608403,,1,34.9247351,-19.8088143,POINT (34.9247351 -19.8088143)
2760,5647608405,,3,34.9243027,-19.8082502,POINT (34.9243027 -19.8082502)
2761,5647608412,,3,34.9261795,-19.805706,POINT (34.9261795 -19.805706)
2762,5647608418,,1,34.9256444,-19.8059369,POINT (34.9256444 -19.8059369)
2763,5647608420,,3,34.9269553,-19.805539,POINT (34.9269553 -19.805539)
2764,5647608424,,3,34.9270673,-19.8061135,POINT (34.9270673 -19.8061135)
2765,5647683585,,3,34.9244952,-19.8045363,POINT (34.9244952 -19.8045363)
2766,5647683592,,1,34.9243315,-19.8037805,POINT (34.9243315 -19.8037805)
2767,5647683594,,3,34.9204994,-19.8058109,POINT (34.9204994 -19.8058109)
2768,5647683606,,3,34.9205005,-19.8072945,POINT (34.9205005 -19.8072945)
2769,5647683607,,3,34.9269037,-19.8055604,POINT (34.9269037 -19.8055604)
2770,5647683608,,3,34.9203206,-19.8079027,POINT (34.9203206 -19.8079027)
2771,5647686421,,1,34.9205174,-19.8093424,POINT (34.9205174 -19.8093424)
2772,5647686432,,1,34.9235429,-19.8094913,POINT (34.9235429 -19.8094913)
2773,5647727848,,1,34.9285787,-19.7979345,POINT (34.9285787 -19.7979345)
2774,5647727849,,1,34.9286163,-19.7997705,POINT (34.9286163 -19.7997705)
2775,5647727861,,3,34.927188,-19.7903141,POINT (34.927188 -19.7903141)
2776,5647727877,,3,34.9267817,-19.7898327,POINT (34.9267817 -19.7898327)
2777,5647727883,,4,34.9269573,-19.7886938,POINT (34.9269573 -19.7886938)
2778,5647727884,,1,34.9281053,-19.7909173,POINT (34.9281053 -19.7909173)
2779,5647727890,,1,34.9283105,-19.7904731,POINT (34.9283105 -19.7904731)
2780,5647727894,,3,34.9277768,-19.7903974,POINT (34.9277768 -19.7903974)
2781,5647734373,,3,34.8730101,-19.8140221,POINT (34.8730101 -19.8140221)
2782,5647734390,,4,34.8703579,-19.8163919,POINT (34.8703579 -19.8163919)
2783,5647734397,,3,34.8702353,-19.8148057,POINT (34.8702353 -19.8148057)
2784,5647735438,,3,34.8787378,-19.8167841,POINT (34.8787378 -19.8167841)
2785,5647777354,,1,34.8733467,-19.8124033,POINT (34.8733467 -19.8124033)
2786,5647777358,,3,34.8729577,-19.812479,POINT (34.8729577 -19.812479)
2787,5647777386,,3,34.8714242,-19.8188506,POINT (34.8714242 -19.8188506)
2788,5647777403,,3,34.8742034,-19.8186984,POINT (34.8742034 -19.8186984)
2789,5647777410,,3,34.8731432,-19.8200698,POINT (34.8731432 -19.8200698)
2790,5647777411,,3,34.8733567,-19.8202187,POINT (34.8733567 -19.8202187)
2791,5647778623,,3,34.8722249,-19.8194483,POINT (34.8722249 -19.8194483)
2792,5647778634,,3,34.8708127,-19.8202018,POINT (34.8708127 -19.8202018)
2793,5647779874,,3,34.9225364,-19.784951,POINT (34.9225364 -19.784951)
2794,5647779895,,3,34.9231727,-19.7858823,POINT (34.9231727 -19.7858823)
2795,5647779904,,3,34.9239828,-19.7863227,POINT (34.9239828 -19.7863227)
2796,5647779912,,1,34.9252971,-19.7858734,POINT (34.9252971 -19.7858734)
